time,open,high,low,close,volume,Dividends,Stock Splits,close_adj,open_adj,high_adj,low_adj,log_return,overnight_return,intraday_return,hl_log_range,mkt_close,mkt_volume,mkt_high,mkt_low,mkt_return
2021-06-23,28022.742475891653,28239.328099611444,27734.154250462692,27987.565028906254,431165.8355,0.0,0.0,27987.565028906254,28022.742475891653,28239.328099611444,27734.154250462692,-0.006205389720565883,-0.004040920085273197,-0.0021644696352926896,0.016876614504627695,1341.897502,628359997.9799999,1353.0664179999997,1337.209676,-0.002191829249000837
2021-06-24,28003.568412700304,28229.648264743657,27722.700294195292,27959.651620703124,336570.28299999994,0.0,0.0,27959.651620703124,28003.568412700304,28229.648264743657,27722.700294195292,-0.001468912654048526,0.00023696626900329538,-0.0017058789230518213,0.018232604982252164,1344.675112,524435671.0999999,1349.5383659999998,1338.1160539999998,0.0020152514444891825
2021-06-25,27934.661470009374,28239.735821812756,27635.131646052752,28026.143157421877,345221.07819999993,0.0,0.0,28026.143157421877,27934.661470009374,28239.735821812756,27635.131646052752,0.002194322251489993,-0.0013585470232735882,0.0035528692747636105,0.020544895908002677,1354.8109519999998,505429704.12,1354.8109519999998,1337.9308800000001,0.007318753164134006
2021-06-28,27986.005659295628,28202.099895643816,27792.970380454048,28049.633557324218,404375.57129999995,0.0,0.0,28049.633557324218,27986.005659295628,28202.099895643816,27792.970380454048,0.000578175889810077,-0.0021865585827349704,0.0027647344725450574,0.013300142118770187,1370.102426,637990410.42,1370.3070919999998,1355.2397760000001,0.010938495971048253
2021-06-29,28005.87244816432,28280.807827476663,27830.50242407865,28030.340511328126,625660.3657000001,0.0,0.0,28030.340511328126,28005.87244816432,28280.807827476663,27830.50242407865,-0.00022464617098165538,-0.0012267398833526754,0.0010020937123710273,0.016557556593839194,1374.2249839999997,594120253.32,1380.3649639999999,1371.135502,0.0029281112992830738
2021-06-30,28053.08641310827,28297.127578148826,27864.425666291092,28120.59113466797,448533.5518,0.0,0.0,28120.59113466797,28053.08641310827,28297.127578148826,27864.425666291092,0.0041213658555918995,0.0028756437995094706,0.0012457220560824597,0.01542145914012514,1372.7728299999999,518797999.94000006,1383.5519059999997,1372.412228,-0.0010304117557144907
2021-07-01,28104.670934673937,28341.047225957434,27883.22312098435,28125.459271093747,428116.96440000006,0.0,0.0,28125.459271093747,28104.670934673937,28341.047225957434,27883.22312098435,0.0004724783011122633,-0.0012076634775468333,0.0016801417786590955,0.014988267809822983,1381.086168,681520724.5,1381.2713420000002,1366.564628,0.005884254664370726
2021-07-02,28199.080961856947,28524.426935057403,27914.473482505175,28313.785928906258,568469.0555999998,14.200000000000001,0.0,28313.785928906258,28199.080961856947,28524.426935057403,27914.473482505175,0.004049459812993285,0.0016954560673079994,0.0023540037456853033,0.02053192956462553,1384.195142,637008598.3800001,1388.103288,1379.8581719999997,0.002191464084403277
2021-07-05,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,0.0,0.0,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,-6.783462680459707e-18,1.3566925360919412e-17,1.3566925360919412e-17,1375.2872980000002,724686928.0199999,1385.4133920000002,1358.709352,-0.006292205228288183
2021-07-06,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,0.0,0.0,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,-6.783462680459707e-18,1.3566925360919412e-17,1.3566925360919412e-17,1320.3783339999998,753865379.9600002,1382.947654,1320.3783339999998,-0.03970943483073989
2021-07-07,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,0.0,0.0,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,-6.783462680459707e-18,1.3566925360919412e-17,1.3566925360919412e-17,1353.2808299999997,715162746.9799999,1353.2808299999997,1300.681668,0.02398839158694866
2021-07-08,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,0.0,0.0,28313.785928906258,28313.785928906258,28313.785928906258,28313.785928906258,0.0,-6.783462680459707e-18,1.3566925360919412e-17,1.3566925360919412e-17,1339.763128,515400251.96,1350.55195,1329.276432,-0.009784068303439645
2021-07-09,27764.285669599718,28147.636977780323,27405.991380818556,27751.493791015622,749867.4511000001,0.0,0.0,27751.493791015622,27764.285669599718,28147.636977780323,27405.991380818556,-0.022662870089120362,-0.02074684587314119,-0.0019160242159791518,0.024724148287462118,1312.9226439999995,695855726.0600001,1338.6228460000002,1301.9681400000004,-0.01972312645196851
2021-07-12,27751.493791015622,27751.493791015622,27751.493791015622,27751.493791015622,0.0,0.0,0.0,27751.493791015622,27751.493791015622,27751.493791015622,27751.493791015622,0.0,-1.2212453270876722e-17,2.442490654175344e-17,2.442490654175344e-17,1263.3739799999998,889553675.1199999,1306.5974899999999,1237.800476,-0.037492641811711115
2021-07-13,27238.47226477533,27554.212583183664,26787.881967264857,27227.581185937495,480714.455,71.8,0.0,27227.581185937495,27238.47226477533,27554.212583183664,26787.881967264857,-0.015272954708365524,-0.017491764253007473,0.0022188095446419496,0.028082091976661217,1264.5824840000002,487474355.94000006,1274.5136580000003,1245.8311799999994,0.0009318262437642136
2021-07-14,27213.4284649414,27218.146074991568,27213.4284649414,27213.4284649414,1458.78,0.0,0.0,27213.4284649414,27213.4284649414,27218.146074991568,27213.4284649414,-0.0012662306186922842,-0.001266230618692266,3.774758283725517e-19,0.00042509142608175804,1247.400286,534055362.94000006,1272.2136019999996,1232.5571280000004,-0.01333291895066313
2021-07-15,26960.220340426727,27474.614177364285,26733.57967184782,27233.351116308586,582346.3294,244.5,0.0,27233.351116308586,26960.220340426727,27474.614177364285,26733.57967184782,0.000734077707348997,-0.009668244044230442,0.010402321751579445,0.02666174461906821,1261.0544320000001,408492479.56,1266.1808280000002,1238.4924420000002,0.010610087577779289
2021-07-16,27233.351116308586,27233.351116308586,27233.351116308586,27233.351116308586,0.0,0.0,0.0,27233.351116308586,27233.351116308586,27233.351116308586,27233.351116308586,0.0,1.2756462552943046e-17,-2.864375403532905e-18,1.9784174298820286e-17,1266.3075259999996,404576439.29999995,1271.2390019999998,1263.140076,0.004051396570823781
2021-07-19,26828.102900778667,27255.884603463463,26534.086383528185,26785.325957812496,829993.3494000001,0.0,0.0,26785.325957812496,26828.102900778667,27255.884603463463,26534.086383528185,-0.013495500390327339,-0.012020929616898981,-0.0014745707734284,0.025405460037992898,1211.924846,658456328.2,1244.12563,1206.3501339999996,-0.04278038694406004
2021-07-20,26782.459668046697,27224.4666615189,26538.887424279812,27082.56155234375,598367.9415999999,0.0,0.0,27082.56155234375,26782.459668046697,27224.4666615189,26538.887424279812,0.00964331649839734,-0.0007172080652774083,0.010360524563674766,0.02510220111723313,1240.9484340000001,525108827.32000005,1240.9484340000001,1194.3917919999994,0.02306495758309658
2021-07-21,27174.217465666872,27429.040451940386,26943.36911519516,27132.456369140622,574496.1674999999,0.0,0.0,27132.456369140622,27174.217465666872,27429.040451940386,26943.36911519516,0.0030539033069354547,0.0024157788693022495,0.0006381244376332093,0.018095144161818233,1238.5119340000003,385078396.7800001,1251.708018,1234.5355659999998,-0.0019154278043669159
2021-07-22,27094.969043520803,27585.13269382275,27029.47860702805,27361.93518925781,728207.5559999999,0.0,0.0,27361.93518925781,27094.969043520803,27585.13269382275,27029.47860702805,0.008536048251395253,-0.0017133540298637608,0.010249402281258998,0.01926710132401742,1260.8107820000002,480729246.7999999,1261.2883360000008,1234.369884,0.01739113864183403
2021-07-23,27251.59269545174,27699.900249647926,26963.49508674605,27222.16067783203,1075385.6528000003,8.52,0.0,27222.16067783203,27251.59269545174,27699.900249647926,26963.49508674605,-0.004195123311409515,-0.00409411373993586,-0.00010100957147367667,0.0235294120711144,1236.6017180000001,536869910.28000003,1262.7209980000002,1236.6017180000001,-0.018895471084686984
2021-07-26,27055.91143561869,27640.196597177048,26883.340142041776,27530.711066113283,868358.302,0.0,0.0,27530.711066113283,27055.91143561869,27640.196597177048,26883.340142041776,0.011029225491447884,-0.005212187589083982,0.016241413080531886,0.02634490366576151,1240.3831659999998,449369542.59999996,1244.8858180000004,1222.703922,0.002975716248965193
2021-07-27,27632.754233038904,27917.631798551396,27293.175808171844,27503.922412890628,835136.2682,37.93388364,0.0,27503.922412890628,27632.754233038904,27917.631798551396,27293.175808171844,-0.0008839141688833889,0.002116157187095731,-0.003000071355979137,0.019750291317930335,1244.4959779999997,506725337.3600001,1255.6259099999997,1244.106138,0.003226193310156161
2021-07-28,27434.173689627274,27728.679313511202,27170.77387445783,27483.23046513672,623918.9433999999,0.0,0.0,27483.23046513672,27434.173689627274,27728.679313511202,27170.77387445783,0.00033410143727399767,-0.0013327594265560335,0.0016668608638300227,0.020299680253770453,1244.6324219999995,352719435.2000001,1248.628282,1239.476788,0.00010684729846236709
2021-07-29,27507.109089375845,27750.320388420063,27182.12950930977,27549.34931572265,735609.0234000001,19.95,0.0,27549.34931572265,27507.109089375845,27750.320388420063,27182.12950930977,0.0011259373982558055,9.884486950792091e-05,0.0010270925287478934,0.018699667381384052,1260.7425599999997,434199991.06,1260.7425599999997,1250.294848,0.012533977558710222
2021-07-30,27624.492219194606,27902.646248622186,27280.681861028905,27720.344933496093,908661.1183,0.0,0.0,27720.344933496093,27624.492219194606,27902.646248622186,27280.681861028905,0.0053945283745866135,0.0014799520764040436,0.003914576298182547,0.02068843469710504,1276.77473,603032288.0999999,1278.6459619999998,1264.0074699999998,0.012315313754225765
2021-08-02,27694.703907648898,28245.20284614773,27496.115201069246,27998.957483203125,4112925.7914000005,0.0,0.0,27998.957483203125,27694.703907648898,28245.20284614773,27496.115201069246,0.009407304174581488,-0.000980073653225336,0.010387377827806837,0.024784002161821618,1280.838812,571859219.8,1288.7623100000003,1271.3559540000003,0.0030973073811444425
2021-08-03,28049.247284302866,28366.40509588931,27834.422851895062,28184.43727802734,863385.1231999999,0.0,0.0,28184.43727802734,28049.247284302866,28366.40509588931,27834.422851895062,0.006658103230984008,0.0009399048856173394,0.005718198345366682,0.01928506906295726,1298.596024,602270638.2,1298.596024,1282.154522,0.013418793892379977
2021-08-04,28277.703563964846,28277.703563964846,28277.70356396484,28277.70356396484,0.0,152.75,0.0,28277.70356396484,28277.703563964846,28277.703563964846,28277.70356396484,0.0027802741306242875,0.0027802741306243287,-2.0683454948766666e-17,4.1366909897533325e-17,1300.837604,610379992.4199998,1306.7046960000002,1294.6586400000003,0.0016808618508147564
2021-08-05,28079.91780510298,28352.335854928,27895.284776630375,28169.186814648438,520458.9521,0.0,0.0,28169.186814648438,28079.91780510298,28352.335854928,27895.284776630375,-0.003631868853523262,-0.006043263241899288,0.0024113943883760356,0.01529332535194035,1311.37303,575432688.1600001,1312.4158519999999,1293.0992799999997,0.007861450159918733
2021-08-06,28207.173395200658,28515.616843509135,28009.060266630193,28213.98775195312,666855.4426000001,0.0,0.0,28213.98775195312,28207.173395200658,28515.616843509135,28009.060266630193,0.0037146547658216916,0.0013846411855545976,0.0023300135802670837,0.017975143708813875,1307.3771700000002,664756922.2799999,1317.51301,1307.3771700000002,-0.0029742189066947725
2021-08-09,28199.358016192436,28760.202447806045,28035.709531006894,28610.11792265625,625080.4833,0.0,0.0,28610.11792265625,28199.358016192436,28760.202447806045,28035.709531006894,0.01413943867897708,-0.0006113050287529667,0.01475074370773003,0.0249749150005112,1325.3195560000001,620117415.94,1326.547552,1300.788874,0.013284416670739886
2021-08-10,28610.11792265625,28610.11792265625,28610.11792265625,28610.11792265625,0.0,0.0,0.0,28610.11792265625,28610.11792265625,28610.11792265625,28610.11792265625,0.0,0.0,0.0,0.0,1327.824278,660760867.36,1335.5431099999998,1323.623752,0.0018401586488640388
2021-08-11,29032.310069299394,29492.845319888613,28753.922447566478,29103.888605859374,927473.342,0.0,0.0,29103.888605859374,29032.310069299394,29492.845319888613,28753.922447566478,0.014069023710564264,0.013713733987753713,0.00035528972281056537,0.02433329814426322,1323.302134,750998691.5199999,1339.129638,1323.302134,-0.003324840186330543
2021-08-12,29076.891759198705,29516.091808766447,28649.07503265902,28894.310307031243,1136635.8194000002,0.0,0.0,28894.310307031243,29076.891759198705,29516.091808766447,28649.07503265902,-0.004300472459115985,0.00019542348701778926,-0.004495895946133798,0.027507297945363645,1318.6825299999998,698314057.0999999,1330.3387460000001,1318.6825299999998,-0.0034082488881415113
2021-08-13,28790.449655466957,29299.44792534159,28456.681953607644,29106.053588574217,899151.6126000001,0.0,0.0,29106.053588574217,28790.449655466957,29299.44792534159,28456.681953607644,0.008237600878079293,-0.003010147147409316,0.011247748025488601,0.027329361588040026,1322.5809299999999,700462855.1800001,1322.9317859999999,1302.786804,0.002876943899367768
2021-08-16,29205.5264318277,29562.25687560165,28891.957587570738,29227.64783427734,600595.8981999998,20.32821042,0.0,29227.64783427734,29205.5264318277,29562.25687560165,28891.957587570738,0.005580090250370185,0.0032052354364748292,0.0023748548138953583,0.022378634890064676,1336.1376159999995,778651602.0800002,1337.4728180000002,1327.1615500000003,0.00993896905813003
2021-08-17,29227.647900667198,29227.647900667198,29222.930290739045,29225.289095703123,1114.84,0.0,0.0,29225.289095703123,29227.647900667198,29227.647900667198,29222.930290739045,-0.0002114024839422932,5.939612329042309e-09,-0.0002114084235546166,0.00042357322948415754,1328.4675139999997,713775793.7200001,1344.65562,1324.588606,-0.005610814128870331
2021-08-18,28776.19203046079,29320.489301457663,28575.183798452083,28974.072365820313,773664.8011,0.0,0.0,28974.072365820313,28776.19203046079,29320.489301457663,28575.183798452083,-0.005302517480626023,-0.011712316818264193,0.006409799337638191,0.023141723582403774,1326.3721240000002,625379768.64,1335.6893,1321.3919179999998,-0.0015384488681165654
2021-08-19,29082.19112773226,29422.502557291296,28735.352038839475,29197.641712207027,704173.4998999999,0.0,0.0,29197.641712207027,29082.19112773226,29422.502557291296,28735.352038839475,0.007019062596946865,0.0030772397061722876,0.003941822890774588,0.022243011438511855,1339.9288099999999,636662225.54,1339.9288099999999,1318.5753239999997,0.009910704273969007
2021-08-20,29175.330017060864,29363.442044953994,28374.86764341097,28626.215192675776,1214207.7128999997,0.0,0.0,28626.215192675776,29175.330017060864,29363.442044953994,28374.86764341097,-0.01696654560911889,-0.0013483726633949716,-0.01561817294572388,0.03120374417563433,1295.662478,1104064791.9399998,1334.6074939999999,1284.0549919999999,-0.03274105869144995
2021-08-23,28461.560635985035,28737.171430634873,27935.604481310183,28229.870820019525,1011964.5987999999,0.0,0.0,28229.870820019525,28461.560635985035,28737.171430634873,27935.604481310183,-0.013206344030860795,-0.006308010407005656,-0.006898333623855144,0.02652864466649774,1265.8689559999993,748595620.3000002,1293.3331840000003,1265.8689559999993,-0.022672433887765905
2021-08-24,28306.055105762192,28609.020299978678,27873.408352408445,28265.921608593748,702020.1191,0.0,0.0,28265.921608593748,28306.055105762192,28609.020299978678,27873.408352408445,-0.0003079728547442641,0.0019567649867314085,-0.002264737841475681,0.0247743319784525,1265.752004,632070105.26,1274.3479759999998,1256.415336,-9.00461965530332e-05
2021-08-25,28313.56034727744,28719.04555254546,28041.769047062415,28563.744319433594,433910.4291,0.0,0.0,28563.744319433594,28313.56034727744,28719.04555254546,28041.769047062415,0.00822111674663229,0.0008145361242446622,0.007406580622387641,0.021992688268095893,1276.2874299999994,469535381.0400001,1276.881936,1258.89082,0.008078462381017665
2021-08-26,28705.32755216896,29127.316213417384,28485.61724732658,28839.357254199218,659280.6072,0.0,0.0,28839.357254199218,28705.32755216896,29127.316213417384,28485.61724732658,0.008290074472112162,0.003413600738648942,0.004876473733463217,0.021236664117775618,1268.0715519999997,485207923.6399999,1282.8269959999998,1262.8574419999995,-0.006294098109139867
2021-08-27,28863.872685242037,29287.611557564764,28684.701358879618,29146.41208486329,754586.6379,17.85,0.0,29146.41208486329,28863.872685242037,29287.611557564764,28684.701358879618,0.011079931733087446,0.0003361596324481411,0.010743772100639292,0.02092334882722237,1279.84472,641850313.72,1279.84472,1252.5169360000002,0.009006741171971795
2021-08-30,29416.630965707423,29738.496236216717,29084.766153797395,29465.41646523437,599047.0202999999,6.7749999999999995,0.04065,29465.41646523437,29416.630965707423,29738.496236216717,29084.766153797395,0.010693968690590885,0.008462241820029706,0.0022317268705611642,0.021199960544529623,1294.4052439999998,624875802.9799999,1295.847652,1285.2634959999998,0.011025221501517062
2021-08-31,29565.64479829477,30008.93703194002,29295.466802910505,29711.797067187505,684746.7658999999,0.0,0.0,29711.797067187505,29565.64479829477,30008.93703194002,29295.466802910505,0.01023892314086497,0.0030042556612159656,0.007234667479648995,0.026826854615313193,1297.6506619999998,694250559.86,1302.2020440000003,1292.0174740000002,0.0024405230059355277
2021-09-01,29755.025693999094,30243.50531755635,29482.42822042071,30005.620412499993,593362.5875,0.0,0.0,30005.620412499993,29755.025693999094,30243.50531755635,29482.42822042071,0.011137917459020501,0.003280557406148835,0.007857360052871647,0.028519390847588852,1300.74989,662464858.0,1304.034292,1294.5221960000001,0.002324898706506807
2021-09-02,30005.620412499993,30005.620412499993,30005.620412499993,30005.620412499993,0.0,0.0,0.0,30005.620412499993,30005.620412499993,30005.620412499993,30005.620412499993,0.0,1.2589929099249274e-17,-6.294964549624638e-18,1.2589929099249274e-17,1300.74989,662464858.0,1304.034292,1294.5221960000001,0.0
2021-09-03,30005.620412499993,30005.620412499993,30005.620412499993,30005.620412499993,0.0,0.0,0.0,30005.620412499993,30005.620412499993,30005.620412499993,30005.620412499993,0.0,1.2589929099249274e-17,-6.294964549624638e-18,1.2589929099249274e-17,1300.74989,662464858.0,1304.034292,1294.5221960000001,0.0
2021-09-06,30037.1628092347,30547.417925960355,29701.126396182077,30161.54091582032,759504.7701999999,0.0,0.0,30161.54091582032,30037.1628092347,30547.417925960355,29701.126396182077,0.006995753283435167,0.0007340973992958054,0.006261655884139382,0.02690701500386299,1312.191694,866785264.8400002,1314.111656,1305.7690799999998,0.008535402032097753
2021-09-07,30091.37394838897,30307.39403110823,29481.032067441804,29720.465490136714,648727.3060999999,0.0,0.0,29720.465490136714,30091.37394838897,30307.39403110823,29481.032067441804,-0.012850806632205771,-0.0009422324302338582,-0.011908574201971917,0.030072104444455953,1307.81574,827999498.48,1319.277036,1306.275872,-0.0032555699489613156
2021-09-08,29720.465490136714,29720.465490136714,29720.465490136714,29720.465490136714,0.0,0.0,0.0,29720.465490136714,29720.465490136714,29720.465490136714,29720.465490136714,0.0,-9.28146448586631e-18,2.7522428780457622e-17,3.648192858918264e-17,1299.7363059999998,580900291.62,1310.3399539999996,1294.6099099999997,-0.0060395661805088645
2021-09-09,29473.018811830512,29899.036553584338,29288.14370029152,29682.911494042964,512309.9194,0.0,0.0,29682.911494042964,29473.018811830512,29899.036553584338,29288.14370029152,-0.0022099181935193108,-0.009061513500507021,0.006851595306987746,0.018763048326322383,1309.8429079999999,578445469.14,1311.412014,1298.8201820000002,0.0075490665343959824
2021-09-10,29681.418675186364,30177.4299339285,29470.992725955028,29943.895842578117,446759.0869000001,0.0,0.0,29943.895842578117,29681.418675186364,30177.4299339285,29470.992725955028,0.007011833087915681,0.0003488232794526679,0.006663009808463002,0.021480913690504568,1311.1391259999998,544850812.2199999,1316.1290780000002,1310.905222,0.0009639853683894885
2021-09-13,30124.936137610282,30803.937124375836,29750.13380698097,30499.65661894532,786296.1516000001,0.0,0.0,30499.65661894532,30124.936137610282,30803.937124375836,29750.13380698097,0.009019000837187818,0.0026381501682162054,0.0063808506689716,0.030981983816395987,1307.3576779999999,725324998.6400001,1316.3824739999998,1306.4512999999995,-0.002814898820690994
2021-09-14,30554.470279532594,30992.32799593707,30241.79177996724,30655.167204687503,635042.3907,0.0,0.0,30655.167204687503,30554.470279532594,30992.32799593707,30241.79177996724,0.002306475556411465,0.0008994990703459255,0.0014069764860655599,0.021641634240295377,1305.6716199999996,674632641.5399998,1314.862098,1302.884264,-0.0012577221052285112
2021-09-15,30704.909558820284,30992.585136427308,30218.00559335576,30761.646795507815,506470.649,0.0,0.0,30761.646795507815,30704.909558820284,30992.585136427308,30218.00559335576,0.0035237112979307123,0.0015762040167065768,0.0019475072812241594,0.023010136523272946,1311.6459180000002,629226904.68,1313.4684200000002,1301.061762,0.004449258340775297
2021-09-16,30666.519416840598,30900.671504969803,30250.989702555322,30554.099928906257,532482.1012,0.0,0.0,30554.099928906257,30666.519416840598,30900.671504969803,30250.989702555322,-0.002650424022243047,-0.0008580832455356674,-0.0017923407767073524,0.02026983594872035,1311.684902,556029376.76,1318.7507519999997,1307.162758,2.896608091743189e-05
2021-09-17,30596.616045274513,31034.29084003895,30324.259259298302,30838.38524140625,1005057.9262000001,0.0,0.0,30838.38524140625,30596.616045274513,31034.29084003895,30324.259259298302,0.008822331377795391,0.0032075399911529615,0.005614791386642439,0.022455067240544378,1318.2829440000003,792497256.98,1321.9961700000001,1312.912898,0.004890147409367046
2021-09-20,31101.932402458602,31309.379949455804,30515.004494201603,30750.13518828125,635192.2799000001,0.0,0.0,30750.13518828125,31101.932402458602,31309.379949455804,30515.004494201603,-0.0050680372674579005,0.00540726157327359,-0.010475298840731471,0.023502334347172877,1316.1778079999997,830826813.0800002,1331.225632,1314.9108280000003,-0.001557560484225456
2021-09-21,30750.135163570398,30752.4939683546,30738.34113964939,30740.699944433592,3024.2999999999997,0.0,0.0,30740.699944433592,30750.135163570398,30752.4939683546,30738.34113964939,-0.0007676502578223528,-1.99751456182779e-09,-0.0007676482603077877,0.0011514924913261307,1305.8080639999998,796228123.24,1316.1778079999997,1291.1695720000002,-0.00770896998591104
2021-09-22,30740.699944433592,30740.699944433592,30740.699944433592,30740.699944433592,0.0,0.0,0.0,30740.699944433592,30740.699944433592,30740.699944433592,30740.699944433592,0.0,-5.428990590417015e-18,1.0857981180834029e-17,1.0857981180834029e-17,1316.372728,709250336.0800002,1316.4019660000004,1302.6795980000002,0.007853293165845696
2021-09-23,31483.37609938892,31773.353446189067,30767.290277182088,31051.80385966797,723687.7556,0.0,0.0,31051.80385966797,31483.37609938892,31773.353446189067,30767.290277182088,0.009737138720633743,0.019720529746701604,-0.009983391026067857,0.0274143509586423,1318.3998959999997,936836686.5,1326.518314,1316.1290780000002,0.0014996954990690197
2021-09-24,30893.433702364306,31165.5732070584,30684.502802301344,30783.791098925787,54203416.260400005,0.0,0.0,30783.791098925787,30893.433702364306,31165.5732070584,30684.502802301344,-0.005951565372267013,-0.0035775110635554515,-0.0023740543087115754,0.016738234975001768,1316.850282,611623874.4000001,1322.502962,1313.8290220000004,-0.001146194005473396
2021-09-27,30740.905411108208,30961.270125612104,30215.96263160425,30369.414646875004,757854.1472999998,0.0,0.0,30369.414646875004,30740.905411108208,30961.270125612104,30215.96263160425,-0.012856362657490955,0.0010295834315745245,-0.01388594608906545,0.025280620753459673,1291.3352540000003,702550253.4600002,1319.9787480000002,1291.3352540000003,-0.019068995861326397
2021-09-28,30253.719509256927,30705.91099706338,29933.919597527263,30532.724740722657,519282.03050000005,0.0,0.0,30532.724740722657,30253.719509256927,30705.91099706338,29933.919597527263,0.007847938337558024,-0.0031173260050040043,0.010965264342562038,0.026233180659713983,1305.2915259999995,569222829.34,1307.728026,1282.9731860000002,0.010476602779446509
2021-09-29,30513.949765474437,30796.68650224603,30133.82118538344,30546.071674414066,577519.3352,26.9,0.0,30546.071674414066,30513.949765474437,30796.68650224603,30133.82118538344,0.0031996723281230315,-0.0009782783745378254,0.004177950702660867,0.022026500681550914,1305.194066,544961526.7800001,1306.8411400000005,1294.4344820000001,-7.277153058045865e-05
2021-09-30,30690.868793579975,31019.387306417255,30420.255130457288,30706.95395820312,429133.13039999997,0.0,0.0,30706.95395820312,30690.868793579975,31019.387306417255,30420.255130457288,0.007057666522841165,0.00636234926725963,0.0006953172555815349,0.019855225328326183,1307.971676,427161917.15999997,1314.6281940000001,1307.0847900000003,0.0020718622489085373
2021-10-01,30713.182523306186,31029.342509825296,30335.213291736105,30749.830166503903,523711.45270000014,0.0,0.0,30749.830166503903,30713.182523306186,31029.342509825296,30335.213291736105,-0.00024596032796346306,0.00030824944988076016,-0.0005542097778441959,0.021394996348562362,1300.983794,586674016.94,1309.9208759999997,1299.112562,-0.005220791356050125
2021-10-04,30814.718608460564,31387.298038897825,30368.77842411822,30915.423891113285,87035099.04070002,0.0,0.0,30915.423891113285,30814.718608460564,31387.298038897825,30368.77842411822,0.013153905170222368,0.0027600435633229024,0.010393861606899459,0.035516772623985914,1305.5156840000002,682810412.6800001,1313.263754,1300.5062400000002,0.0033890545399941434
2021-10-05,30915.774171546807,31305.148782357788,30585.761727339006,31004.47100410156,546853.5422,0.0,0.0,31004.47100410156,30915.774171546807,31305.148782357788,30585.761727339006,-0.00011644111979983122,-0.00026303018116977117,0.00014658906136993146,0.023590077370660285,1320.2223980000003,562052892.06,1320.2223980000003,1309.3556079999998,0.010917549962361214
2021-10-06,31004.471004101557,31004.47100410156,31004.471004101557,31004.47100410156,0.0,0.0,0.0,31004.47100410156,31004.471004101557,31004.47100410156,31004.471004101557,0.0,-7.882583474838612e-18,2.5957014315736155e-17,3.6148861681795085e-17,1328.204372,578924972.34,1328.204372,1320.2223980000003,0.005874623759585798
2021-10-07,31118.073341321608,31555.148546866698,30828.9540016358,31309.394435449212,501228.4844,0.0,0.0,31309.394435449212,31118.073341321608,31555.148546866698,30828.9540016358,0.012114545409251117,0.006423969743135213,0.005690575666115886,0.02550890301642134,1331.2938539999998,641940171.84,1332.9019440000002,1326.0115219999998,0.0022643448167884305
2021-10-08,31285.81364059986,31304.151452826136,31262.282971523764,31279.520660449212,2870.7,0.0,0.0,31279.520660449212,31285.81364059986,31304.151452826136,31262.282971523764,-0.001728091986002442,-0.001025325195346446,-0.0007027667906559837,0.0018057775929187225,1337.862658,588504997.96,1338.3012280000003,1331.2353780000003,0.004796998058548706
2021-10-11,31279.520660449212,31279.520660449212,31279.520660449212,31279.520660449212,0.0,0.0,0.0,31279.520660449212,31279.520660449212,31279.520660449212,31279.520660449212,0.0,5.773159728050811e-18,8.937295348232509e-18,2.9420910152566644e-17,1358.6801139999998,703133259.1800001,1359.2161440000004,1342.3165799999997,0.015048228350914763
2021-10-12,31617.782020737763,31976.108435515675,31178.881650698346,31705.616797753908,629242.834,0.0,0.0,31705.616797753908,31617.782020737763,31976.108435515675,31178.881650698346,0.00827445457480006,0.004878586577282905,0.0033958679975171708,0.026125484636861682,1359.3720799999999,689890102.0,1365.200188,1354.1384779999996,0.0004962304106287891
2021-10-13,31774.844476775805,32036.24600058588,31414.750703689628,31611.15308447265,656863.3186,0.0,0.0,31611.15308447265,31774.844476775805,32036.24600058588,31414.750703689628,-0.003351895584123604,0.0029028915802462966,-0.006254787164369918,0.020126651680028702,1356.5554860000002,592896448.0999999,1365.092982,1354.3139059999999,-0.0020214482380681185
2021-10-14,31611.15308447265,31611.15308447265,31611.15308447265,31611.15308447265,0.0,0.0,0.0,31611.15308447265,31611.15308447265,31611.15308447265,31611.15308447265,0.0,7.982503547054873e-18,1.1879386363489169e-18,1.834088436680758e-17,1356.49701,672710827.8000001,1363.1437819999996,1353.6121940000003,-4.20122424413694e-05
2021-10-15,31684.351348079355,32127.43749630313,31515.199105420397,31960.978164843753,580960.5459,0.0,0.0,31960.978164843753,31684.351348079355,32127.43749630313,31515.199105420397,0.013835010774840693,0.0041751006373078325,0.009659910137532871,0.0195337053368764,1357.3254199999997,724777663.2799999,1363.494638,1352.7448000000002,0.0005950045973179487
2021-10-18,31960.978164843753,31960.978164843753,31960.978164843753,31960.978164843753,0.0,0.0,0.0,31960.978164843753,31960.978164843753,31960.978164843753,31960.978164843753,0.0,1.676436767183985e-18,8.604228440844962e-18,2.0561330416057896e-17,1360.0835379999996,744625977.0399998,1367.0031980000003,1355.5516480000003,0.0019784013134679724
